currency,collateral,rate_rule,mechanism,initial_collateral_ratio,exposure_weight,liquidation_probability,mean_bad_debt_ratio
TRY,ETH,indexed_100,timely,1.575,0.019999999,0.65385,0.0511540068
TRY,ETH,indexed_100,timely,1.6,0.02666666533,0.6239,0.04957649362
TRY,ETH,indexed_100,timely,1.625,0.03333333167,0.6179,0.04775972973
TRY,ETH,indexed_100,timely,1.65,0.039999998,0.6122,0.04542455586
TRY,ETH,indexed_100,timely,1.675,0.04666666433,0.5905,0.04392020939
TRY,ETH,indexed_100,timely,1.7,0.05333333067,0.5859,0.046212114
TRY,ETH,indexed_100,timely,1.725,0.059999997,0.5718,0.04457495955
TRY,ETH,indexed_100,timely,1.75,0.06666666333,0.54975,0.04248715223
TRY,ETH,indexed_100,timely,1.775,0.06333333017,0.52495,0.04040545818
TRY,ETH,indexed_100,timely,1.8,0.059999997,0.5011,0.03831938732
TRY,ETH,indexed_100,timely,1.825,0.05666666383,0.4866,0.03847140362
TRY,ETH,indexed_100,timely,1.85,0.05333333067,0.4731,0.03684072448
TRY,ETH,indexed_100,timely,1.875,0.0499999975,0.4681,0.03440401739
TRY,ETH,indexed_100,timely,1.9,0.04666666433,0.46305,0.03175537281
TRY,ETH,indexed_100,timely,1.925,0.04333333117,0.44665,0.02951886852
TRY,ETH,indexed_100,timely,1.95,0.039999998,0.4397,0.02750095176
TRY,ETH,indexed_100,timely,1.975,0.03666666483,0.4338,0.02491451915
TRY,ETH,indexed_100,timely,2,0.03333333167,0.40995,0.02302260641
TRY,ETH,indexed_100,timely,2.025,0.0299999985,0.38625,0.02778240327
TRY,ETH,indexed_100,timely,2.05,0.02666666533,0.3805,0.0255557398
TRY,ETH,indexed_100,timely,2.075,0.02333333217,0.37545,0.0237113964
TRY,ETH,indexed_100,timely,2.1,0.019999999,0.35855,0.02224032443
TRY,ETH,indexed_100,timely,2.125,0.01666666583,0.3539,0.0207127294
TRY,ETH,indexed_100,timely,2.15,0.01333333267,0.34965,0.01918896257
TRY,ETH,indexed_100,timely,2.175,0.0099999995,0.34515,0.01758523478
TRY,ETH,indexed_100,timely,2.2,0.006666666333,0.34075,0.01635703102
TRY,ETH,indexed_100,timely,2.225,0.003333333167,0.3364,0.01504954161
TRY,ETH,indexed_100,timely,2.25,2.499999875e-08,0.33205,0.01395011457
TRY,ETH,indexed_100,delayed_stress,1.5,2.499999875e-08,0.6666,0.0701716822
TRY,ETH,indexed_100,delayed_stress,1.525,0.006666666333,0.65585,0.07537913435
TRY,ETH,indexed_100,delayed_stress,1.55,0.01333333267,0.64995,0.07277337176
TRY,ETH,indexed_100,delayed_stress,1.575,0.019999999,0.6467,0.07100933984
TRY,ETH,indexed_100,delayed_stress,1.6,0.02666666533,0.61655,0.06861609041
TRY,ETH,indexed_100,delayed_stress,1.625,0.03333333167,0.61025,0.06634582794
TRY,ETH,indexed_100,delayed_stress,1.65,0.039999998,0.60505,0.06322965148
TRY,ETH,indexed_100,delayed_stress,1.675,0.04666666433,0.58305,0.06140590478
TRY,ETH,indexed_100,delayed_stress,1.7,0.05333333067,0.5784,0.06140070498
TRY,ETH,indexed_100,delayed_stress,1.725,0.059999997,0.56435,0.06016903065
TRY,ETH,indexed_100,delayed_stress,1.75,0.06666666333,0.54205,0.05887634122
TRY,ETH,indexed_100,delayed_stress,1.775,0.06333333017,0.517,0.05788722363
TRY,ETH,indexed_100,delayed_stress,1.8,0.059999997,0.4928,0.05569435089
TRY,ETH,indexed_100,delayed_stress,1.825,0.05666666383,0.47795,0.06338699329
TRY,ETH,indexed_100,delayed_stress,1.85,0.05333333067,0.46385,0.06204771676
TRY,ETH,indexed_100,delayed_stress,1.875,0.0499999975,0.4586,0.06018367844
TRY,ETH,indexed_100,delayed_stress,1.9,0.04666666433,0.4534,0.0587395216
TRY,ETH,indexed_100,delayed_stress,1.925,0.04333333117,0.43635,0.05771402103
TRY,ETH,indexed_100,delayed_stress,1.95,0.039999998,0.4297,0.05575506678
TRY,ETH,indexed_100,delayed_stress,1.975,0.03666666483,0.42375,0.05416074346
TRY,ETH,indexed_100,delayed_stress,2,0.03333333167,0.3998,0.05287423513
TRY,ETH,indexed_100,delayed_stress,2.025,0.0299999985,0.37595,0.04239788285
TRY,ETH,indexed_100,delayed_stress,2.05,0.02666666533,0.3701,0.04090782667
TRY,ETH,indexed_100,delayed_stress,2.075,0.02333333217,0.3656,0.03967808412
TRY,ETH,indexed_100,delayed_stress,2.1,0.019999999,0.3484,0.038855802
TRY,ETH,indexed_100,delayed_stress,2.125,0.01666666583,0.3437,0.03751532786
TRY,ETH,indexed_100,delayed_stress,2.15,0.01333333267,0.33885,0.0362600976
TRY,ETH,indexed_100,delayed_stress,2.175,0.0099999995,0.33415,0.03507883827
TRY,ETH,indexed_100,delayed_stress,2.2,0.006666666333,0.33,0.03360096558
TRY,ETH,indexed_100,delayed_stress,2.225,0.003333333167,0.3256,0.0322840787
TRY,ETH,indexed_100,delayed_stress,2.25,2.499999875e-08,0.3217,0.031194259
TRY,BTC,static_20,timely,1.5,2.499999875e-08,0.71035,0.02745185161
TRY,BTC,static_20,timely,1.525,0.006666666333,0.69145,0.02616872829
TRY,BTC,static_20,timely,1.55,0.01333333267,0.683,0.02480096665
TRY,BTC,static_20,timely,1.575,0.019999999,0.64035,0.02412350242
TRY,BTC,static_20,timely,1.6,0.02666666533,0.59315,0.02314919941
TRY,BTC,static_20,timely,1.625,0.03333333167,0.5421,0.02293988676
TRY,BTC,static_20,timely,1.65,0.039999998,0.51585,0.02460080354
TRY,BTC,static_20,timely,1.675,0.04666666433,0.5096,0.02329458427
TRY,BTC,static_20,timely,1.7,0.05333333067,0.5043,0.02206781417
TRY,BTC,static_20,timely,1.725,0.059999997,0.4916,0.02707562379
TRY,BTC,static_20,timely,1.75,0.06666666333,0.48525,0.02522586137
TRY,BTC,static_20,timely,1.775,0.06333333017,0.4791,0.02374296441
TRY,BTC,static_20,timely,1.8,0.059999997,0.45475,0.02277878951
TRY,BTC,static_20,timely,1.825,0.05666666383,0.4254,0.02156240248
TRY,BTC,static_20,timely,1.85,0.05333333067,0.4048,0.01990767058
TRY,BTC,static_20,timely,1.875,0.0499999975,0.3903,0.01836075376
TRY,BTC,static_20,timely,1.9,0.04666666433,0.3825,0.01673984951
TRY,BTC,static_20,timely,1.925,0.04333333117,0.3577,0.01537759895
TRY,BTC,static_20,timely,1.95,0.039999998,0.3309,0.01390341956
TRY,BTC,static_20,timely,1.975,0.03666666483,0.3233,0.01234787405
TRY,BTC,static_20,timely,2,0.03333333167,0.3155,0.01083724125
TRY,BTC,static_20,timely,2.025,0.0299999985,0.30825,0.009381840713
TRY,BTC,static_20,timely,2.05,0.02666666533,0.3023,0.007933282788
TRY,BTC,static_20,timely,2.075,0.02333333217,0.29605,0.006612927572
TRY,BTC,static_20,timely,2.1,0.019999999,0.2903,0.007699084918
TRY,BTC,static_20,timely,2.125,0.01666666583,0.26465,0.006338005455
TRY,BTC,static_20,timely,2.15,0.01333333267,0.26065,0.005209701845
TRY,BTC,static_20,timely,2.175,0.0099999995,0.25585,0.004356943777
TRY,BTC,static_20,timely,2.2,0.006666666333,0.252,0.003482528173
TRY,BTC,static_20,timely,2.225,0.003333333167,0.247,0.002650591194
TRY,BTC,static_20,timely,2.25,2.499999875e-08,0.24225,0.001886476475
TRY,BTC,static_20,delayed_stress,1.5,2.499999875e-08,0.70675,0.04490871147
TRY,BTC,static_20,delayed_stress,1.525,0.006666666333,0.68745,0.04258605601
TRY,BTC,static_20,delayed_stress,1.55,0.01333333267,0.6791,0.04137466518
TRY,BTC,static_20,delayed_stress,1.575,0.019999999,0.63605,0.03985684984
TRY,BTC,static_20,delayed_stress,1.6,0.02666666533,0.58815,0.03751015391
TRY,BTC,static_20,delayed_stress,1.625,0.03333333167,0.5363,0.03632179429
TRY,BTC,static_20,delayed_stress,1.65,0.039999998,0.5097,0.03425662641
TRY,BTC,static_20,delayed_stress,1.675,0.04666666433,0.5036,0.03185580403
TRY,BTC,static_20,delayed_stress,1.7,0.05333333067,0.49835,0.02951325435
TRY,BTC,static_20,delayed_stress,1.725,0.059999997,0.48545,0.02684857306
TRY,BTC,static_20,delayed_stress,1.75,0.06666666333,0.4792,0.02514964003
TRY,BTC,static_20,delayed_stress,1.775,0.06333333017,0.4733,0.02326362024
TRY,BTC,static_20,delayed_stress,1.8,0.059999997,0.44855,0.0230400106
TRY,BTC,static_20,delayed_stress,1.825,0.05666666383,0.4191,0.02310741385
TRY,BTC,static_20,delayed_stress,1.85,0.05333333067,0.39845,0.02875341002
TRY,BTC,static_20,delayed_stress,1.875,0.0499999975,0.3834,0.02734557778
TRY,BTC,static_20,delayed_stress,1.9,0.04666666433,0.37555,0.02574650816
TRY,BTC,static_20,delayed_stress,1.925,0.04333333117,0.351,0.02420000791
TRY,BTC,static_20,delayed_stress,1.95,0.039999998,0.32385,0.02257561823
TRY,BTC,static_20,delayed_stress,1.975,0.03666666483,0.31635,0.02102944282
TRY,BTC,static_20,delayed_stress,2,0.03333333167,0.30895,0.01976899731
TRY,BTC,static_20,delayed_stress,2.025,0.0299999985,0.3017,0.01811821686
TRY,BTC,static_20,delayed_stress,2.05,0.02666666533,0.29595,0.01671312404
TRY,BTC,static_20,delayed_stress,2.075,0.02333333217,0.28965,0.01542620927
TRY,BTC,static_20,delayed_stress,2.1,0.019999999,0.2837,0.01247198177
TRY,BTC,static_20,delayed_stress,2.125,0.01666666583,0.25735,0.01146600946
TRY,BTC,static_20,delayed_stress,2.15,0.01333333267,0.25315,0.01044079811
TRY,BTC,static_20,delayed_stress,2.175,0.0099999995,0.24865,0.00962570522
TRY,BTC,static_20,delayed_stress,2.2,0.006666666333,0.24425,0.008665435137
TRY,BTC,static_20,delayed_stress,2.225,0.003333333167,0.23925,0.007774413374
TRY,BTC,static_20,delayed_stress,2.25,2.499999875e-08,0.2351,0.007201825159
TRY,BTC,adaptive_75,timely,1.5,2.499999875e-08,0.7761,0.03479579979
TRY,BTC,adaptive_75,timely,1.525,0.006666666333,0.7491,0.03473951508
TRY,BTC,adaptive_75,timely,1.55,0.01333333267,0.7425,0.03668183929
TRY,BTC,adaptive_75,timely,1.575,0.019999999,0.70225,0.03571909172
TRY,BTC,adaptive_75,timely,1.6,0.02666666533,0.65775,0.03385823102
TRY,BTC,adaptive_75,timely,1.625,0.03333333167,0.62305,0.03314501631
TRY,BTC,adaptive_75,timely,1.65,0.039999998,0.599,0.03453967677
TRY,BTC,adaptive_75,timely,1.675,0.04666666433,0.59115,0.03238500325
TRY,BTC,adaptive_75,timely,1.7,0.05333333067,0.58515,0.03015570077
TRY,BTC,adaptive_75,timely,1.725,0.059999997,0.57945,0.03576405091
TRY,BTC,adaptive_75,timely,1.75,0.06666666333,0.57355,0.03380212563
TRY,BTC,adaptive_75,timely,1.775,0.06333333017,0.56875,0.03140425939
TRY,BTC,adaptive_75,timely,1.8,0.059999997,0.55905,0.03010798146
TRY,BTC,adaptive_75,timely,1.825,0.05666666383,0.5392,0.02884139916
TRY,BTC,adaptive_75,timely,1.85,0.05333333067,0.5205,0.02667629976
TRY,BTC,adaptive_75,timely,1.875,0.0499999975,0.51355,0.02426898644
TRY,BTC,adaptive_75,timely,1.9,0.04666666433,0.5063,0.02218506063
TRY,BTC,adaptive_75,timely,1.925,0.04333333117,0.4766,0.02085566109
TRY,BTC,adaptive_75,timely,1.95,0.039999998,0.45465,0.01920659502
TRY,BTC,adaptive_75,timely,1.975,0.03666666483,0.4474,0.01749570947
TRY,BTC,adaptive_75,timely,2,0.03333333167,0.44125,0.01595362962
TRY,BTC,adaptive_75,timely,2.025,0.0299999985,0.4296,0.01464611094
TRY,BTC,adaptive_75,timely,2.05,0.02666666533,0.4236,0.01306349915
TRY,BTC,adaptive_75,timely,2.075,0.02333333217,0.4142,0.01494043592
TRY,BTC,adaptive_75,timely,2.1,0.019999999,0.4055,0.01344347214
TRY,BTC,adaptive_75,timely,2.125,0.01666666583,0.3995,0.01159895854
TRY,BTC,adaptive_75,timely,2.15,0.01333333267,0.37695,0.01025887261
TRY,BTC,adaptive_75,timely,2.175,0.0099999995,0.36895,0.009089574387
TRY,BTC,adaptive_75,timely,2.2,0.006666666333,0.36185,0.007916587083
TRY,BTC,adaptive_75,timely,2.225,0.003333333167,0.35455,0.006948893054
TRY,BTC,adaptive_75,timely,2.25,2.499999875e-08,0.3483,0.005964582081
TRY,BTC,adaptive_75,delayed_stress,1.5,2.499999875e-08,0.77165,0.0666055505
TRY,BTC,adaptive_75,delayed_stress,1.525,0.006666666333,0.74405,0.06687593836
TRY,BTC,adaptive_75,delayed_stress,1.55,0.01333333267,0.73705,0.06966086771
TRY,BTC,adaptive_75,delayed_stress,1.575,0.019999999,0.6956,0.06875762557
TRY,BTC,adaptive_75,delayed_stress,1.6,0.02666666533,0.65,0.06610013927
TRY,BTC,adaptive_75,delayed_stress,1.625,0.03333333167,0.6143,0.06490431234
TRY,BTC,adaptive_75,delayed_stress,1.65,0.039999998,0.5898,0.06100181027
TRY,BTC,adaptive_75,delayed_stress,1.675,0.04666666433,0.5822,0.05745658467
TRY,BTC,adaptive_75,delayed_stress,1.7,0.05333333067,0.5766,0.05419829914
TRY,BTC,adaptive_75,delayed_stress,1.725,0.059999997,0.57085,0.05216463389
TRY,BTC,adaptive_75,delayed_stress,1.75,0.06666666333,0.56465,0.04980379918
TRY,BTC,adaptive_75,delayed_stress,1.775,0.06333333017,0.56025,0.04849624069
TRY,BTC,adaptive_75,delayed_stress,1.8,0.059999997,0.55015,0.04657264924
TRY,BTC,adaptive_75,delayed_stress,1.825,0.05666666383,0.53015,0.04642231015
TRY,BTC,adaptive_75,delayed_stress,1.85,0.05333333067,0.51085,0.05163652782
TRY,BTC,adaptive_75,delayed_stress,1.875,0.0499999975,0.50355,0.04896659019
TRY,BTC,adaptive_75,delayed_stress,1.9,0.04666666433,0.49565,0.04608087644
TRY,BTC,adaptive_75,delayed_stress,1.925,0.04333333117,0.4655,0.04409060437
TRY,BTC,adaptive_75,delayed_stress,1.95,0.039999998,0.44295,0.04174246558
TRY,BTC,adaptive_75,delayed_stress,1.975,0.03666666483,0.4354,0.03893995898
TRY,BTC,adaptive_75,delayed_stress,2,0.03333333167,0.42935,0.03649943806
TRY,BTC,adaptive_75,delayed_stress,2.025,0.0299999985,0.4174,0.03573160062
TRY,BTC,adaptive_75,delayed_stress,2.05,0.02666666533,0.4116,0.03340653147
TRY,BTC,adaptive_75,delayed_stress,2.075,0.02333333217,0.4015,0.03054752795
TRY,BTC,adaptive_75,delayed_stress,2.1,0.019999999,0.39255,0.02824384265
TRY,BTC,adaptive_75,delayed_stress,2.125,0.01666666583,0.3865,0.02640806819
TRY,BTC,adaptive_75,delayed_stress,2.15,0.01333333267,0.36325,0.02510726398
TRY,BTC,adaptive_75,delayed_stress,2.175,0.0099999995,0.3547,0.02320690082
TRY,BTC,adaptive_75,delayed_stress,2.2,0.006666666333,0.34805,0.02159751105
TRY,BTC,adaptive_75,delayed_stress,2.225,0.003333333167,0.3408,0.02000967767
TRY,BTC,adaptive_75,delayed_stress,2.25,2.499999875e-08,0.33495,0.01839091496
TRY,BTC,indexed_100,timely,1.5,2.499999875e-08,0.7868,0.04018574662
TRY,BTC,indexed_100,timely,1.525,0.006666666333,0.76525,0.03916072576
TRY,BTC,indexed_100,timely,1.55,0.01333333267,0.7549,0.03839862597
TRY,BTC,indexed_100,timely,1.575,0.019999999,0.7282,0.03762812173
TRY,BTC,indexed_100,timely,1.6,0.02666666533,0.67515,0.0418150763
TRY,BTC,indexed_100,timely,1.625,0.03333333167,0.6482,0.04124041738
TRY,BTC,indexed_100,timely,1.65,0.039999998,0.6258,0.04268041429
TRY,BTC,indexed_100,timely,1.675,0.04666666433,0.61875,0.04092070372
TRY,BTC,indexed_100,timely,1.7,0.05333333067,0.61285,0.0383066315
TRY,BTC,indexed_100,timely,1.725,0.059999997,0.60475,0.04358771593
TRY,BTC,indexed_100,timely,1.75,0.06666666333,0.59975,0.04105703819
TRY,BTC,indexed_100,timely,1.775,0.06333333017,0.59375,0.03809566159
TRY,BTC,indexed_100,timely,1.8,0.059999997,0.5836,0.03606001323
TRY,BTC,indexed_100,timely,1.825,0.05666666383,0.56465,0.03458666579
TRY,BTC,indexed_100,timely,1.85,0.05333333067,0.5464,0.03227229804
TRY,BTC,indexed_100,timely,1.875,0.0499999975,0.5404,0.02945390489
TRY,BTC,indexed_100,timely,1.9,0.04666666433,0.51505,0.02701727415
TRY,BTC,indexed_100,timely,1.925,0.04333333117,0.50595,0.02464983543
TRY,BTC,indexed_100,timely,1.95,0.039999998,0.4873,0.02260380987
TRY,BTC,indexed_100,timely,1.975,0.03666666483,0.4809,0.02044352422
TRY,BTC,indexed_100,timely,2,0.03333333167,0.4741,0.01835402405
TRY,BTC,indexed_100,timely,2.025,0.0299999985,0.4636,0.01676202344
TRY,BTC,indexed_100,timely,2.05,0.02666666533,0.45965,0.0147697579
TRY,BTC,indexed_100,timely,2.075,0.02333333217,0.45475,0.01625628823
TRY,BTC,indexed_100,timely,2.1,0.019999999,0.44985,0.01458333717
TRY,BTC,indexed_100,timely,2.125,0.01666666583,0.44005,0.01287386376
TRY,BTC,indexed_100,timely,2.15,0.01333333267,0.4171,0.01179978894
TRY,BTC,indexed_100,timely,2.175,0.0099999995,0.4104,0.01068910696
TRY,BTC,indexed_100,timely,2.2,0.006666666333,0.40445,0.009508985266
TRY,BTC,indexed_100,timely,2.225,0.003333333167,0.39775,0.008323038503
TRY,BTC,indexed_100,timely,2.25,2.499999875e-08,0.39165,0.007180095999
TRY,BTC,indexed_100,delayed_stress,1.5,2.499999875e-08,0.78225,0.07812581402
TRY,BTC,indexed_100,delayed_stress,1.525,0.006666666333,0.7598,0.07615017318
TRY,BTC,indexed_100,delayed_stress,1.55,0.01333333267,0.7493,0.07571708669
TRY,BTC,indexed_100,delayed_stress,1.575,0.019999999,0.7216,0.07501982718
TRY,BTC,indexed_100,delayed_stress,1.6,0.02666666533,0.6664,0.07858948357
TRY,BTC,indexed_100,delayed_stress,1.625,0.03333333167,0.63845,0.07927623495
TRY,BTC,indexed_100,delayed_stress,1.65,0.039999998,0.6149,0.07584733282
TRY,BTC,indexed_100,delayed_stress,1.675,0.04666666433,0.6078,0.07305918561
TRY,BTC,indexed_100,delayed_stress,1.7,0.05333333067,0.60205,0.06947264407
TRY,BTC,indexed_100,delayed_stress,1.725,0.059999997,0.59405,0.06782490557
TRY,BTC,indexed_100,delayed_stress,1.75,0.06666666333,0.5891,0.06479044885
TRY,BTC,indexed_100,delayed_stress,1.775,0.06333333017,0.5836,0.06130256373
TRY,BTC,indexed_100,delayed_stress,1.8,0.059999997,0.57385,0.06065426938
TRY,BTC,indexed_100,delayed_stress,1.825,0.05666666383,0.5543,0.06056034197
TRY,BTC,indexed_100,delayed_stress,1.85,0.05333333067,0.53565,0.06590897942
TRY,BTC,indexed_100,delayed_stress,1.875,0.0499999975,0.52955,0.06269511499
TRY,BTC,indexed_100,delayed_stress,1.9,0.04666666433,0.5033,0.06056175037
TRY,BTC,indexed_100,delayed_stress,1.925,0.04333333117,0.4944,0.05766436356
TRY,BTC,indexed_100,delayed_stress,1.95,0.039999998,0.47515,0.05499563148
TRY,BTC,indexed_100,delayed_stress,1.975,0.03666666483,0.4689,0.05170888496
TRY,BTC,indexed_100,delayed_stress,2,0.03333333167,0.4614,0.048464244
TRY,BTC,indexed_100,delayed_stress,2.025,0.0299999985,0.45125,0.04530621963
TRY,BTC,indexed_100,delayed_stress,2.05,0.02666666533,0.4466,0.04215560568
TRY,BTC,indexed_100,delayed_stress,2.075,0.02333333217,0.4418,0.03886893039
TRY,BTC,indexed_100,delayed_stress,2.1,0.019999999,0.4365,0.03713409392
TRY,BTC,indexed_100,delayed_stress,2.125,0.01666666583,0.42695,0.03524768858
TRY,BTC,indexed_100,delayed_stress,2.15,0.01333333267,0.4027,0.0345394395
TRY,BTC,indexed_100,delayed_stress,2.175,0.0099999995,0.39565,0.0324920367
TRY,BTC,indexed_100,delayed_stress,2.2,0.006666666333,0.38945,0.03065658763
TRY,BTC,indexed_100,delayed_stress,2.225,0.003333333167,0.38295,0.02861830843
TRY,BTC,indexed_100,delayed_stress,2.25,2.499999875e-08,0.37655,0.02656164332
