time,PriceUSD
2020-04-19,181.230814377557
2020-04-20,171.013763296318
2020-04-21,171.489232904734
2020-04-22,182.581804178843
2020-04-23,185.6463264173
2020-04-24,187.621841320865
2020-04-25,193.785201928697
2020-04-26,197.062440268849
2020-04-27,196.565708679135
2020-04-28,197.466412565751
2020-04-29,215.38395207481
2020-04-30,206.88486528346
2020-05-01,212.713617767387
2020-05-02,214.133870601987
2020-05-03,210.090575306838
2020-05-04,206.961926592636
2020-05-05,204.885417007598
2020-05-06,202.736075569842
2020-05-07,212.990972822911
2020-05-08,212.413128872005
2020-05-09,210.774871127995
2020-05-10,187.542486849795
2020-05-11,185.715372296902
2020-05-12,189.818459438925
2020-05-13,199.938022559907
2020-05-14,203.532877030976
2020-05-15,195.121980303916
2020-05-16,200.819766218586
2020-05-17,207.07257685564
2020-05-18,214.748162478083
2020-05-19,213.820466744594
2020-05-20,209.804793103448
2020-05-21,198.91755698422
2020-05-22,207.063677673875
2020-05-23,206.906197253068
2020-05-24,202.376306370544
2020-05-25,204.292245002922
2020-05-26,200.86048918761
2020-05-27,207.498003798948
2020-05-28,219.378571011105
2020-05-29,220.784826300409
2020-05-30,243.572401285798
2020-05-31,231.444047457627
2020-06-01,249.07495295149
2020-06-02,237.179632554062
2020-06-03,243.934139450614
2020-06-04,243.647765984804
2020-06-05,240.312976037405
2020-06-06,242.019700292227
2020-06-07,244.384643483343
2020-06-08,245.968303565167
2020-06-09,244.326140970193
2020-06-10,247.704879544126
2020-06-11,230.904400935126
2020-06-12,237.162442723554
2020-06-13,238.090407890123
2020-06-14,232.137277089421
2020-06-15,231.19783974284
2020-06-16,235.136621215663
2020-06-17,233.687851022794
2020-06-18,231.331098889538
2020-06-19,228.77822402104
2020-06-20,228.919830800701
2020-06-21,227.579033606078
2020-06-22,243.220758153127
2020-06-23,242.92121899474
2020-06-24,234.823753360608
2020-06-25,232.421420689655
2020-06-26,229.694167387493
2020-06-27,220.699442022209
2020-06-28,224.443460666277
2020-06-29,228.02034137931
2020-06-30,225.722754821742
2020-07-01,231.145918468732
2020-07-02,226.701505376973
2020-07-03,225.098854763296
2020-07-04,228.866272063121
2020-07-05,227.667268264173
2020-07-06,241.179081239042
2020-07-07,239.013429573349
2020-07-08,246.8441157218
2020-07-09,241.651818585622
2020-07-10,241.033700116891
2020-07-11,239.307040619521
2020-07-12,241.309591174752
2020-07-13,239.326373816482
2020-07-14,240.638817942724
2020-07-15,238.38143962595
2020-07-16,233.549674108708
2020-07-17,232.845427235535
2020-07-18,235.909914962011
2020-07-19,239.358145821157
2020-07-20,236.361256282876
2020-07-21,245.250595441262
2020-07-22,264.199169491525
2020-07-23,275.223812536528
2020-07-24,279.907534424313
2020-07-25,305.402152542373
2020-07-26,311.039973524255
2020-07-27,323.233886908241
2020-07-28,318.015537200468
2020-07-29,318.025945938048
2020-07-30,335.964082875511
2020-07-31,346.179992285213
2020-08-01,387.185885447107
2020-08-02,372.180671654004
2020-08-03,385.487812390415
2020-08-04,390.662864699006
2020-08-05,400.601196084161
2020-08-06,393.995932495617
2020-08-07,380.330053886616
2020-08-08,392.360176504968
2020-08-09,389.183157393337
2020-08-10,395.407852425482
2020-08-11,379.111338983051
2020-08-12,387.208174751607
2020-08-13,424.799460081823
2020-08-14,438.076865575687
2020-08-15,432.609198421976
2020-08-16,432.939172822911
2020-08-17,432.841464172998
2020-08-18,423.346332086499
2020-08-19,406.879427819988
2020-08-20,416.25978755114
2020-08-21,387.2406050263
2020-08-22,395.912521332554
2020-08-23,391.947607364115
2020-08-24,408.792199473992
2020-08-25,383.604969725307
2020-08-26,386.34381735827
2020-08-27,382.349150496785
2020-08-28,395.03972980713
2020-08-29,400.368165575687
2020-08-30,428.196437931035
2020-08-31,436.09076943308
2020-09-01,480.749175862069
2020-09-02,441.214134132087
2020-09-03,383.542584979544
2020-09-04,386.66907597896
2020-09-05,331.420088544711
2020-09-06,353.227129573349
2020-09-07,352.806469023963
2020-09-08,336.716558094682
2020-09-09,352.053948568089
2020-09-10,367.380867621274
2020-09-11,373.966615780245
2020-09-12,386.216055055523
2020-09-13,365.641607831677
2020-09-14,375.801003682057
2020-09-15,363.936595733489
2020-09-16,365.322076212741
2020-09-17,389.446111046172
2020-09-18,382.261676271186
2020-09-19,385.246569666861
2020-09-20,371.207025715956
2020-09-21,342.456390473407
2020-09-22,343.503662536528
2020-09-23,320.588590882525
2020-09-24,349.144016014027
2020-09-25,351.713962361192
2020-09-26,354.601045762712
2020-09-27,356.121992752776
2020-09-28,355.45993395675
2020-09-29,359.701439801286
2020-09-30,359.976752483928
2020-10-01,352.360856049094
2020-10-02,345.801279485681
2020-10-03,346.652968907072
2020-10-04,352.339400233781
2020-10-05,353.191780187025
2020-10-06,340.10351987142
2020-10-07,341.159963997662
2020-10-08,350.527496376388
2020-10-09,366.247890999416
2020-10-10,371.282805143191
2020-10-11,374.145406195207
2020-10-12,387.670968731736
2020-10-13,381.544274576271
2020-10-14,378.828993045003
2020-10-15,377.502910286382
2020-10-16,366.299949853887
2020-10-17,368.318269374635
2020-10-18,377.921652425482
2020-10-19,379.463028462887
2020-10-20,368.843862653419
2020-10-21,392.473164231444
2020-10-22,414.43640578609
2020-10-23,409.339998597312
2020-10-24,412.26885710111
2020-10-25,406.742800642899
2020-10-26,394.010756575102
2020-10-27,404.045446814728
2020-10-28,388.90336364699
2020-10-29,386.788421098773
2020-10-30,383.596369959088
2020-10-31,386.585236119229
2020-11-01,395.57778264173
2020-11-02,383.848317066043
2020-11-03,388.54819970777316
2020-11-04,401.79561385154875
2020-11-05,416.99735464640565
2020-11-06,456.4478808883693
2020-11-07,436.77211285797785
2020-11-08,455.37572986557575
2020-11-09,444.5479997077731
2020-11-10,451.5016406195208
2020-11-11,464.2159424897722
2020-11-12,462.86649982466395
2020-11-13,476.57134097019286
2020-11-14,462.5514587960258
2020-11-15,449.3456436002338
2020-11-16,462.2547316189363
2020-11-17,482.69500502630035
2020-11-18,479.4918066627703
2020-11-19,471.1500233781415
2020-11-20,509.56297720631215
2020-11-21,547.3534804208066
2020-11-22,565.1310609000584
2020-11-23,607.2141186440678
2020-11-24,604.573530742256
2020-11-25,568.2473562828757
2020-11-26,518.3973562244302
2020-11-27,517.041817182934
2020-11-28,540.829210052601
2020-11-29,574.8735552308593
2020-11-30,613.469492402104
2020-12-01,588.2515552308593
2020-12-02,598.9264098188193
2020-12-03,617.5542700175337
2020-12-04,572.1771762711863
2020-12-05,594.9156954997078
2020-12-06,602.2467767387493
2020-12-07,591.8200952659263
2020-12-08,554.318545295149
2020-12-09,574.2140723553478
2020-12-10,560.4503168907073
2020-12-11,545.483657510228
2020-12-12,568.545423261251
2020-12-13,590.522730625365
2020-12-14,586.470181297487
2020-12-15,589.000816832262
2020-12-16,636.205011104617
2020-12-17,642.788150204559
2020-12-18,652.01013056692
2020-12-19,659.714045002922
2020-12-20,638.561923436587
2020-12-21,612.546497369959
2020-12-22,634.17585622443
2020-12-23,588.508848042081
2020-12-24,611.893571595558
2020-12-25,625.840292518995
2020-12-26,635.806854120397
2020-12-27,688.480685447107
2020-12-28,730.518296902396
2020-12-29,731.936295733489
2020-12-30,751.208063705435
2020-12-31,739.025849853887
2021-01-01,730.91432063121
2021-01-02,775.296622443016
2021-01-03,990.365324956166
2021-01-04,1030.31844886032
2021-01-05,1101.55981414378
2021-01-06,1199.35239976622
2021-01-07,1220.21421332554
2021-01-08,1219.88072121566
2021-01-09,1286.97022314436
2021-01-10,1265.43626750438
2021-01-11,1082.905685564
2021-01-12,1038.8394176505
2021-01-13,1127.92676271186
2021-01-14,1212.61922150789
2021-01-15,1167.64685096435
2021-01-16,1231.50994839275
2021-01-17,1242.04924137931
2021-01-18,1252.15644476914
2021-01-19,1386.08540385739
2021-01-20,1367.82303974284
2021-01-21,1132.69443191116
2021-01-22,1235.37204792519
2021-01-23,1232.76174810053
2021-01-24,1387.23029631794
2021-01-25,1325.60759380479
2021-01-26,1361.84900292227
2021-01-27,1245.93815055523
2021-01-28,1341.7747030976
2021-01-29,1383.40889538282
2021-01-30,1379.86854237288
2021-01-31,1317.346364173
2021-02-01,1369.95499357101
2021-02-02,1524.16825189947
2021-02-03,1659.52005435418
2021-02-04,1608.39752355348
2021-02-05,1720.47846616014
2021-02-06,1683.70779380479
2021-02-07,1616.04266183518
2021-02-08,1743.54479135009
2021-02-09,1770.83282057276
2021-02-10,1748.21180596143
2021-02-11,1785.58308942139
2021-02-12,1846.45420058445
2021-02-13,1819.41280268849
2021-02-14,1811.5666792519
2021-02-15,1787.53062191701
2021-02-16,1780.61989596727
2021-02-17,1845.23994155465
2021-02-18,1932.41152659264
2021-02-19,1961.02429018118
2021-02-20,1912.80253489188
2021-02-21,1933.88384745763
2021-02-22,1771.20859848042
2021-02-23,1563.04562419638
2021-02-24,1616.56383693746
2021-02-25,1491.46385715956
2021-02-26,1442.30312273524
2021-02-27,1454.03216890707
2021-02-28,1425.38586674459
2021-03-01,1563.23598036236
2021-03-02,1489.87889421391
2021-03-03,1584.06700526008
2021-03-04,1538.02277644652
2021-03-05,1530.84029181765
2021-03-06,1659.83834599649
2021-03-07,1719.16063705435
2021-03-08,1826.12504734074
2021-03-09,1862.02863687902
2021-03-10,1803.4244905903
2021-03-11,1827.71346113384
2021-03-12,1768.50364453536
2021-03-13,1927.20756627703
2021-03-14,1874.14906195208
2021-03-15,1796.90510976037
2021-03-16,1796.95172822911
2021-03-17,1818.86739976622
2021-03-18,1781.64520666277
2021-03-19,1810.37383459965
2021-03-20,1812.74496884863
2021-03-21,1784.72563880771
2021-03-22,1689.11376779661
2021-03-23,1671.75213500877
2021-03-24,1586.88241320865
2021-03-25,1588.93212396259
2021-03-26,1695.66907773232
2021-03-27,1718.1190917592
2021-03-28,1685.16250900058
2021-03-29,1811.1432226768
2021-03-30,1840.87399678551
2021-03-31,1916.88001928697
2021-04-01,1971.24078258329
2021-04-02,2134.06883985973
2021-04-03,2025.14887843366
2021-04-04,2077.39558153127
2021-04-05,2099.52728872005
2021-04-06,2116.90126201052
2021-04-07,1985.39789129164
2021-04-08,2078.55003594389
2021-04-09,2066.05360420807
2021-04-10,2130.18779029807
2021-04-11,2144.37211630625
2021-04-12,2142.82890011689
2021-04-13,2297.89169135009
2021-04-14,2430.29892869667
2021-04-15,2519.58225540619
2021-04-16,2428.35284687317
2021-04-17,2342.16061426067
2021-04-18,2243.48254529515
2021-04-19,2168.6250818235
2021-04-20,2328.50510870836
2021-04-21,2363.99523424898
2021-04-22,2419.70522676797
2021-04-23,2357.12506639392
2021-04-24,2236.58652717709
2021-04-25,2300.55654880187
2021-04-26,2526.05887901812
2021-04-27,2646.34933898305
2021-04-28,2740.23064289889
2021-04-29,2760.50726008182
2021-04-30,2770.29005821157
2021-05-01,2949.31864056107
2021-05-02,2952.47679661017
2021-05-03,3430.64827410871
2021-05-04,3274.89152846289
2021-05-05,3525.92409964933
2021-05-06,3500.54310403273
2021-05-07,3482.63239333723
2021-05-08,3886.76699649328
2021-05-09,3916.08141320865
2021-05-10,3954.28315780245
2021-05-11,4155.77199766219
2021-05-12,3975.50227118644
2021-05-13,3687.15909000585
2021-05-14,4086.70976446523
2021-05-15,3672.60174400935
2021-05-16,3565.84300116891
2021-05-17,3280.03027819988
2021-05-18,3368.23962887201
2021-05-19,2535.73623553478
2021-05-20,2777.92518293396
2021-05-21,2413.98438398597
2021-05-22,2320.84220163647
2021-05-23,2105.59847983635
2021-05-24,2626.16846405611
2021-05-25,2696.5863798948
2021-05-26,2868.71953185272
2021-05-27,2743.10334950321
2021-05-28,2415.30300233781
2021-05-29,2288.85813150205
2021-05-30,2391.71209117475
2021-05-31,2699.21445762712
2021-06-01,2626.20154821742
2021-06-02,2713.1598679135
2021-06-03,2858.60099824664
2021-06-04,2689.27742548217
2021-06-05,2604.97053763881
2021-06-06,2706.09854120397
2021-06-07,2600.15911221508
2021-06-08,2519.05763530099
2021-06-09,2605.63110461718
2021-06-10,2481.38075686733
2021-06-11,2345.03141963764
2021-06-12,2380.84033372297
2021-06-13,2504.64639216832
2021-06-14,2577.04473863238
2021-06-15,2552.74103641146
2021-06-16,2360.99938690824
2021-06-17,2368.38859555815
2021-06-18,2224.57531969608
2021-06-19,2174.75470251315
2021-06-20,2242.66345575687
2021-06-21,1900.39307790766
2021-06-22,1867.62379953244
2021-06-23,1962.11004383402
2021-06-24,1986.66540841613
2021-06-25,1817.84698246639
2021-06-26,1801.97627527762
2021-06-27,1964.52191887785
2021-06-28,2079.27833594389
2021-06-29,2169.99023261251
2021-06-30,2272.2690578609
2021-07-01,2114.55608357686
2021-07-02,2149.99972472238
2021-07-03,2215.90323232028
2021-07-04,2325.91749795441
2021-07-05,2218.63208416131
2021-07-06,2318.10661835184
2021-07-07,2317.0795447107
2021-07-08,2118.9243308007
2021-07-09,2153.77373816482
2021-07-10,2117.0639672706
2021-07-11,2140.19288661601
2021-07-12,2033.03133489188
2021-07-13,1939.6402729398
2021-07-14,1992.4420251315
2021-07-15,1912.8743012858
2021-07-16,1878.1075873758
2021-07-17,1896.9661233197
2021-07-18,1892.68808708358
2021-07-19,1822.20903623612
2021-07-20,1785.33395441262
2021-07-21,1985.49203565167
2021-07-22,2020.92230333139
2021-07-23,2112.71626434833
2021-07-24,2179.33793220339
2021-07-25,2187.44493687902
2021-07-26,2241.15922676797
2021-07-27,2286.22890005845
2021-07-28,2297.03134436002
2021-07-29,2384.45420572764
2021-07-30,2451.30431092928
2021-07-31,2544.37537592051
2021-08-01,2563.73753068381
2021-08-02,2619.04099941555
2021-08-03,2512.91529164231
2021-08-04,2727.93425365284
2021-08-05,2825.53530894214
2021-08-06,2888.0342554062
2021-08-07,3143.38030099357
2021-08-08,3027.3480818235
2021-08-09,3158.26921624781
2021-08-10,3141.72382559907
2021-08-11,3168.56298947984
2021-08-12,3038.06152659264
2021-08-13,3316.4789421391
2021-08-14,3268.96369590883
2021-08-15,3310.72739333723
2021-08-16,3157.77383635301
2021-08-17,3020.57140093513
2021-08-18,3041.32005961426
2021-08-19,3173.97182279369
2021-08-20,3278.21872413793
2021-08-21,3234.70727819988
2021-08-22,3245.89347866745
2021-08-23,3322.63785096435
2021-08-24,3183.60909175921
2021-08-25,3228.70326125073
2021-08-26,3120.59653535944
2021-08-27,3270.01309877265
2021-08-28,3242.67174956166
2021-08-29,3230.91460140269
2021-08-30,3238.36036382233
2021-08-31,3431.94775306838
2021-09-01,3793.82968188194
2021-09-02,3791.89593600234
2021-09-03,3918.58263822326
2021-09-04,3886.23001350088
2021-09-05,3954.61792343659
2021-09-06,3928.83401098773
2021-09-07,3432.84963062537
2021-09-08,3507.77644915254
2021-09-09,3432.86342255991
2021-09-10,3204.17646580947
2021-09-11,3259.20964196376
2021-09-12,3417.71937288136
2021-09-13,3289.54985417884
2021-09-14,3419.67508416131
2021-09-15,3591.05804003507
2021-09-16,3567.72092518995
2021-09-17,3396.52101694915
2021-09-18,3425.02434453536
2021-09-19,3319.99040093513
2021-09-20,2965.36816510812
2021-09-21,2745.84817299825
2021-09-22,3063.72133167738
2021-09-23,3147.4950742256
2021-09-24,2932.5593233197
2021-09-25,2932.4982798948
2021-09-26,3048.59561689071
2021-09-27,2952.49630537697
2021-09-28,2815.59470835769
2021-09-29,2843.27176943308
2021-09-30,3001.52751344243
2021-10-01,3299.44177030976
2021-10-02,3393.85702828755
2021-10-03,3420.43901578025
2021-10-04,3391.62332057276
2021-10-05,3520.41445382817
2021-10-06,3588.43408123904
2021-10-07,3589.30707393337
2021-10-08,3561.09410490941
2021-10-09,3579.87203652835
2021-10-10,3432.00171537113
2021-10-11,3519.56701022794
2021-10-12,3491.26025043834
2021-10-13,3597.56289830509
2021-10-14,3786.54223734658
2021-10-15,3861.71246171829
2021-10-16,3836.76805020456
2021-10-17,3836.39770426651
2021-10-18,3746.06606575102
2021-10-19,3875.04413851549
2021-10-20,4153.38661163063
2021-10-21,4065.16743161894
2021-10-22,3975.54315663355
2021-10-23,4159.57953886616
2021-10-24,4076.59357364115
2021-10-25,4214.41058854471
2021-10-26,4130.63251782583
2021-10-27,3947.62192840444
2021-10-28,4278.7702685564
2021-10-29,4413.18682086499
2021-10-30,4311.34383021625
2021-10-31,4293.96550701344
2021-11-01,4325.78806049094
2021-11-02,4586.37950379895
2021-11-03,4598.85212857978
2021-11-04,4535.60184395091
2021-11-05,4476.89731385155
2021-11-06,4511.6425622443
2021-11-07,4609.29109146698
2021-11-08,4811.1564628872
2021-11-09,4735.69674663939
2021-11-10,4619.95512857978
2021-11-11,4727.74631618936
2021-11-12,4662.76119988311
2021-11-13,4644.9424868498
2021-11-14,4609.51656691993
2021-11-15,4569.40776972531
2021-11-16,4234.13146493279
2021-11-17,4265.59900555231
2021-11-18,3985.67437317358
2021-11-19,4291.28635008767
2021-11-20,4413.14425073057
2021-11-21,4310.08043366452
2021-11-22,4096.77240122735
2021-11-23,4348.15622793688
2021-11-24,4261.96911367621
2021-11-25,4526.04295119813
2021-11-26,4052.00856838106
2021-11-27,4086.92330187025
2021-11-28,4291.07917124489
2021-11-29,4448.40999064874
2021-11-30,4645.05362711864
2021-12-01,4584.53445119813
2021-12-02,4527.54475686733
2021-12-03,4232.93315078901
2021-12-04,4097.76126125073
2021-12-05,4190.58069286967
2021-12-06,4341.94102104033
2021-12-07,4303.76265166569
2021-12-08,4427.31263383986
2021-12-09,4157.28748042081
2021-12-10,3931.61310549386
2021-12-11,4079.58498480421
2021-12-12,4140.98769053185
2021-12-13,3788.08233664524
2021-12-14,3850.76330829924
2021-12-15,4015.64231209819
2021-12-16,3973.45109526593
2021-12-17,3885.43008158971
2021-12-18,3965.87124079486
2021-12-19,3937.56586236119
2021-12-20,3939.67427615429
2021-12-21,4028.99787901812
2021-12-22,3984.71278784337
2021-12-23,4101.84956078317
2021-12-24,4045.16450350672
2021-12-25,4099.92122180012
2021-12-26,4070.35206282876
2021-12-27,4044.38847749854
2021-12-28,3806.11023553477
2021-12-29,3638.66337872589
2021-12-30,3708.0373351841
2021-12-31,3686.9517918761
2022-01-01,3761.05964026885
2022-01-02,3832.36560987726
2022-01-03,3765.44034950322
2022-01-04,3796.64046078317
2022-01-05,3545.75825844535
2022-01-06,3413.23750263004
2022-01-07,3190.12681209819
2022-01-08,3092.88001665693
2022-01-09,3154.84015575687
2022-01-10,3079.86577586207
2022-01-11,3241.95426534191
2022-01-12,3372.8478100526
2022-01-13,3253.07153477499
2022-01-14,3308.71572647575
2022-01-15,3334.44671624781
2022-01-16,3356.33249970777
2022-01-17,3211.12031502046
2022-01-18,3165.79673085915
2022-01-19,3105.41949795441
2022-01-20,3011.87563880772
2022-01-21,2565.0556484512
2022-01-22,2400.82875043834
2022-01-23,2533.49403682057
2022-01-24,2439.12303068381
2022-01-25,2458.38200011689
2022-01-26,2467.10777206312
2022-01-27,2412.6244704851
2022-01-28,2545.54989713618
2022-01-29,2593.19728784337
2022-01-30,2610.55529894798
2022-01-31,2686.26782933957
2022-02-01,2795.5781528346
2022-02-02,2686.64838047925
2022-02-03,2670.65337931034
2022-02-04,2969.93218322618
2022-02-05,3017.60991642314
2022-02-06,3049.37219111631
2022-02-07,3145.37367592051
2022-02-08,3126.63435172414
2022-02-09,3241.72396054939
2022-02-10,3080.56548188194
2022-02-11,2924.08046814728
2022-02-12,2910.83617533606
2022-02-13,2880.69652571596
2022-02-14,2936.29826037405
2022-02-15,3175.2582150789
2022-02-16,3140.52647866745
2022-02-17,2887.98329310345
2022-02-18,2784.71829456458
2022-02-19,2757.59524547049
2022-02-20,2636.38894248977
2022-02-21,2578.87216978375
2022-02-22,2636.22923874927
2022-02-23,2591.79215108124
2022-02-24,2594.05176271187
2022-02-25,2788.59007977791
2022-02-26,2777.68419199299
2022-02-27,2614.48211922852
2022-02-28,2914.46506487434
2022-03-01,2969.53468030392
2022-03-02,2954.65685739334
2022-03-03,2836.95393191116
2022-03-04,2617.82250379895
2022-03-05,2662.88603331385
2022-03-06,2557.90416393922
2022-03-07,2501.00067124489
2022-03-08,2577.76486323787
2022-03-09,2726.9712761543
2022-03-10,2611.41140765634
2022-03-11,2562.6069748685
2022-03-12,2578.18213267095
2022-03-13,2516.49195207481
2022-03-14,2589.37761689071
2022-03-15,2621.23701899474
2022-03-16,2768.91552717709
2022-03-17,2816.07112390415
2022-03-18,2945.90649006429
2022-03-19,2948.82827971946
2022-03-20,2861.81527405026
2022-03-21,2898.31257539451
2022-03-22,2976.63482524839
2022-03-23,3021.12716715371
2022-03-24,3110.07358153127
2022-03-25,3104.45554324956
2022-03-26,3145.64074167154
2022-03-27,3288.73951139684
2022-03-28,3346.48037200468
2022-03-29,3398.67210052601
2022-03-30,3389.04939859731
2022-03-31,3281.78751081239
2022-04-01,3446.51983682057
2022-04-02,3451.96555774401
2022-04-03,3521.53255113968
2022-04-04,3525.40589713618
2022-04-05,3425.35487270602
2022-04-06,3183.70336908241
2022-04-07,3238.18884687317
2022-04-08,3185.76596639392
2022-04-09,3257.96308474576
2022-04-10,3218.1317761543
2022-04-11,2985.2986779661
2022-04-12,3027.95501139684
2022-04-13,3118.53925920514
2022-04-14,3019.78703097604
2022-04-15,3039.32726592636
2022-04-16,3065.65542343659
2022-04-17,2996.52688457043
2022-04-18,3058.24911367621
2022-04-19,3104.38072004676
2022-04-20,3078.53693571011
2022-04-21,2984.30083985973
2022-04-22,2963.93688515488
2022-04-23,2941.41439567504
2022-04-24,2924.17223728813
2022-04-25,3012.2152773232
2022-04-26,2801.38247457627
2022-04-27,2886.84557685564
2022-04-28,2934.09959088252
2022-04-29,2815.62725832846
2022-04-30,2729.73245441262
2022-05-01,2829.09136440678
2022-05-02,2861.52780946815
2022-05-03,2780.92367007598
2022-05-04,2936.76534658095
2022-05-05,2746.63528112215
2022-05-06,2697.48142811221
2022-05-07,2636.53088603156
2022-05-08,2519.63678281707
2022-05-09,2257.95058188194
2022-05-10,2342.92739614261
2022-05-11,2068.27522092344
2022-05-12,1958.4534585038
2022-05-13,2016.05178404442
2022-05-14,2053.09169362946
2022-05-15,2138.96401139684
2022-05-16,2022.61946464056
2022-05-17,2092.88074547048
2022-05-18,1921.00792752776
2022-05-19,2016.37226154296
2022-05-20,1962.03072969024
2022-05-21,1973.77449105786
2022-05-22,2044.56454897721
2022-05-23,1970.62047516072
2022-05-24,1977.80444576271
2022-05-25,1944.32836265342
2022-05-26,1807.68160239626
2022-05-27,1721.27814289889
2022-05-28,1793.65815663355
2022-05-29,1811.05755844535
2022-05-30,1996.49929953244
2022-05-31,1947.31703623612
2022-06-01,1827.6371081239
2022-06-02,1835.3889748685
2022-06-03,1773.33450613676
2022-06-04,1799.04830862069
2022-06-05,1805.68905447107
2022-06-06,1857.0548635301
2022-06-07,1812.55737521917
2022-06-08,1794.50157685564
2022-06-09,1787.18229456458
2022-06-10,1662.50309760374
2022-06-11,1529.50090531853
2022-06-12,1449.37609070719
2022-06-13,1192.1638591467
2022-06-14,1205.54458474576
2022-06-15,1228.52421186441
2022-06-16,1062.05631794272
2022-06-17,1087.0124880187
2022-06-18,992.790097311514
2022-06-19,1124.3688886616
2022-06-20,1122.38415809468
2022-06-21,1124.80054354179
2022-06-22,1052.48545265926
2022-06-23,1144.74839117475
2022-06-24,1233.92042811221
2022-06-25,1242.46349766219
2022-06-26,1204.22064611338
2022-06-27,1194.90176943308
2022-06-28,1142.80152688486
2022-06-29,1095.82495207481
2022-06-30,1041.53905172414
2022-07-01,1066.1029628872
2022-07-02,1066.51756253653
2022-07-03,1073.70227878434
2022-07-04,1150.1623100526
2022-07-05,1134.55701782583
2022-07-06,1190.01984395091
2022-07-07,1238.44509789597
2022-07-08,1231.2732019287
2022-07-09,1216.82491992987
2022-07-10,1167.00219023963
2022-07-11,1096.53821274109
2022-07-12,1040.3091364699
2022-07-13,1109.91739918177
2022-07-14,1190.77715517241
2022-07-15,1235.44640999416
2022-07-16,1352.58443950906
2022-07-17,1345.29871186441
2022-07-18,1568.5177969024
2022-07-19,1545.68401548802
2022-07-20,1523.17327171245
2022-07-21,1578.50633021625
2022-07-22,1536.58702454705
2022-07-23,1550.44882115722
2022-07-24,1603.32482787843
2022-07-25,1461.68290911748
2022-07-26,1431.20655336061
2022-07-27,1632.34205330216
2022-07-28,1724.61137200468
2022-07-29,1746.07636090006
2022-07-30,1692.89731209819
2022-07-31,1682.69250409117
2022-08-01,1635.83942051432
2022-08-02,1640.55228550555
2022-08-03,1616.22450905903
2022-08-04,1606.95118293396
2022-08-05,1725.62800490941
2022-08-06,1695.53410169492
2022-08-07,1697.48315371128
2022-08-08,1776.06239567504
2022-08-09,1703.99224897721
2022-08-10,1850.82996142607
2022-08-11,1878.11309555815
